// Sample: , Map: , Neighbors:(1.0):
//LACUNA_NUMBER, TRIANGLES, SCALE_X, SCALE_Y, SCALE_Z, POS_X, POS_Y, POS_Z , STD_X, STD_Y, STD_Z,PROJ_X, PROJ_Y, PROJ_Z, PCA1_X, PCA1_Y, PCA1_Z, PCA1_S, PCA2_X, PCA2_Y, PCA2_Z, PCA2_S, PCA3_X, PCA3_Y, PCA3_Z, PCA3_S,PROJ_PCA1, PROJ_PCA2, PROJ_PCA3,OBJ_RADIUS, OBJ_RADIUS_STD, VOLUME, VOLUME_BOX, Mask_Grad_X,Mask_Grad_Y,Mask_Grad_Z,Mask_Angle, Mask_Distance_Mean,Mask_Distance_COV, Mask_Distance_STD, SHAPET_XX, SHAPET_XY, SHAPET_XZ, SHAPET_YX, SHAPET_YY, SHAPET_YZ, SHAPET_ZX, SHAPET_ZY, SHAPET_ZZ, Neighbors, Neighbors_STD
153867, 0 ,1.0,1.0,1.0,264.68723849372384,25.794979079497907,183.15271966527197,2.240153795345933,3.323527122041144,2.989119552586528,9.0,13.0,11.0,-0.2689268873381733,0.961485228677407,0.05678454280660819,3.40397267311228,-0.14405376998382724,0.01814161672595295,-0.9894035542163848,3.0014596685813233,-0.9523270659915358,-0.27425724562483755,0.13362680345735028,2.0983725017225847,14.071080580723592,11.748840880106997,9.660968937713108,4.795110731010215,1.4162875183915336,956.0,1597.1406297485264, 0.0, 0.0,0.0,NaN, 124.76241017443272,124.76241017443272,0.0, 5.018289026802788, -1.8695619824582916, 0.5467188074438463, -1.8695619824582916, 11.04583253094309, 0.309553404177095, 0.5467188074438463, 0.309553404177095, 8.934835699655087, 8.0, 0.0
154148, 0 ,1.0,1.0,1.0,158.6068225260991,264.87906190266136,206.9424349360388,6.591853159356329,8.832152338273618,5.455423658942916,28.0,38.0,24.0,0.2697367145499609,-0.9554958659236232,0.11945607990662871,9.045094038184477,0.9622044904453495,0.2626220042281373,-0.07205693208846635,6.360808112090049,0.037478305599353494,0.13437757661924923,0.9902212093827011,5.380286637448909,38.7056487813106,29.686453914802343,22.668345752409635,11.755234239370756,3.610478953971033,13602.0,26046.687724913972, 0.0, 0.0,0.0,NaN, 172.87342579076895,172.87342579076895,NaN, 43.45252807451602, -10.716201804482159, 0.9052449667648299, -10.716201804482159, 78.00691492647212, -6.251999303794737, 0.9052449667648299, -6.251999303794737, 29.76164729855411, 13.0, 0.0
154323, 0 ,1.0,1.0,1.0,180.20749111358694,194.9484322775744,87.04281394238421,8.375110418462995,5.728206020951294,9.17895384878961,34.0,25.0,37.0,-0.2551595667281888,0.2261986198087703,-0.9400679655767936,9.437239229334862,0.9649420025309859,0.12139811497990102,-0.23270029959331417,8.305780678004773,-0.06148599237691828,0.9664867728406504,0.2492444395879102,5.400049588226516,39.983435814191644,36.78412503987286,22.644097022798775,13.114483490119573,3.901068479980985,18849.0,33303.93482453795, 0.0, -2.8421709430404007E-14,0.0,76.92662867445007, 181.55585511144838,181.55585511144838,0.0, 70.1424745214474, 1.2079516877503567, 5.425781456381484, 1.2079516877503567, 32.81234421846266, -13.86250649095457, 5.425781456381484, -13.86250649095457, 84.25319375820958, 16.0, 0.0
154334, 0 ,1.0,1.0,1.0,288.67316017316017,235.6998556998557,209.67388167388168,3.0290728795620097,2.611322329430403,3.9208064625081835,12.0,10.0,16.0,-0.07902304886302436,0.18362706149096666,0.9798145028711225,3.9641685244338087,0.9886609092342661,-0.11146320593703883,0.10062584297441333,3.029615175903395,0.1276908935690643,0.9766560581957344,-0.17273673520448365,2.544368277225207,16.753213451118825,12.935213518331125,10.066988210730898,5.3788721043833485,1.5603669501154753,1386.0,2181.5807046122686, 0.0, -2.8421709430404007E-14,0.0,79.41890238743092, 111.4522925262024,111.4522925262024,1.3486991523486091E-6, 9.175282509698084, -0.43215394514096467, -0.4464152970646463, -0.43215394514096467, 6.8190043081818255, 1.6322761734017042, -0.4464152970646463, 1.6322761734017042, 15.372723316445935, 9.0, 0.0
154443, 0 ,1.0,1.0,1.0,199.40633715525254,264.0590331577316,101.63859621939882,7.008006851194933,6.84878628836005,6.253967141088924,28.0,31.0,26.0,-0.7657543594718969,-0.5377822484130139,0.3527187466546516,7.681420150664234,0.3025286983803619,-0.7851755451334615,-0.5403478046412842,6.587785813771759,0.5675355914883833,-0.30706614371534763,0.7639461602611247,5.720751803100776,34.403009635272895,28.801264117345056,26.00289357560696,11.189284591956056,3.151198021714755,12908.0,25764.9714402368, 0.0, 0.0,0.0,NaN, 147.44911781197524,147.44911781197524,0.0, 49.112160026395124, 8.28620786238747, -8.841914872230294, 8.28620786238747, 46.905873623628636, -0.4566633343029129, -8.841914872230294, -0.4566633343029129, 39.11210500181997, 14.0, 0.0
154621, 0 ,1.0,1.0,1.0,216.62957428056865,235.63601180212285,85.26022148139633,10.068904834358554,111.97271717923729,8.309771270938386,47.0,299.0,40.0,0.00619223610452567,-0.999980343321721,-9.844705168025737E-4,111.97489947081672,-0.8916021599826994,-0.005966877214125205,0.45278028301870166,10.582023748485964,-0.452777257077042,-0.0019259663767053456,-0.8916215823584047,7.6136192134306215,299.258833509165,49.22149565172086,34.822293205712896,88.56887470483304,69.7415153919068,26097.0,512931.24274917785, 0.0, 0.0,0.0,NaN, 135.5088787808107,135.5088787808107,0.0, 101.38284456336905, -76.99278361148187, -21.880731077876646, -76.99278361148187, 12537.889392501464, 12.140431614813728, -21.880731077876646, 12.140431614813728, 69.05229857531296, 14.0, 0.0
154710, 0 ,1.0,1.0,1.0,162.08536585365854,74.75,252.58231707317074,1.2802554957678496,2.277608394786075,2.6038066873941,5.0,9.0,10.0,-0.09959414822361859,-0.3089311772770814,0.9458554505556375,2.6390254066434546,-0.215129226394937,-0.921413265534961,-0.32360007732834994,2.2880477282438574,-0.9714939122765142,0.23570982542608312,-0.025307244166001695,1.186063192300682,11.10280454016538,9.693778074589574,4.882776805548588,3.514649293595354,1.1196444716032454,328.0,525.5241036731302, 0.0, 0.0,0.0,NaN, 163.87936253802224,163.87936253802224,1.9073486328125E-6, 1.6390541344437821, 0.9298780487804851, -0.257027067221892, 0.9298780487804851, 5.1875, -0.48246951219512463, -0.257027067221892, -0.48246951219512463, 6.779809265318237, 7.0, 0.0
154737, 0 ,1.0,1.0,1.0,88.01694277108433,211.0527108433735,84.71573795180723,3.7615403539074586,129.3863610640557,4.918744198019213,15.0,299.0,21.0,-8.23256475097016E-4,0.9999929224738254,0.0036711375667795782,129.38727553859943,0.07796737324333299,-0.0035957767963233325,0.9969494265501969,4.901962457704952,-0.9969555712058141,-0.0011069740236484293,0.0779638611806775,3.751979807996444,299.0631410394007,20.59868528491384,15.597174245880794,116.25912509708094,57.122583024397784,5312.0,96083.38983802176, 0.0, 0.0,0.0,NaN, 151.1137277675332,151.1137277675332,0.0, 14.149185834074247, -13.773295176186563, 0.7230014277743507, -13.773295176186563, 16740.83042939819, 61.370970138082356, 0.7230014277743507, 61.370970138082356, 24.194044485547668, 11.0, 0.0
154988, 0 ,1.0,1.0,1.0,158.3884814881059,226.6308352709712,51.531032015739584,4.925817395928799,6.979593681262177,4.190602076098287,20.0,28.0,19.0,0.30124714985125617,0.948860761467019,0.0944108577162823,7.180900874406393,-0.8410128623062747,0.3110512013012917,-0.4426562047508538,4.814407803780295,-0.44938571421653106,0.053948174364407527,0.8917073927813126,3.9743793055768952,30.65512140787297,22.711228196679613,18.62135068733273,9.033936699019305,2.987898668271858,5591.0,12964.472191608234, 0.0, 0.0,0.0,NaN, 167.6075886375288,167.6075886375288,0.0, 24.26367701803478, 8.293118546136741, 3.7658019069600503, 8.293118546136741, 48.7147279555149, 2.187810781700304, 3.7658019069600503, 2.187810781700304, 17.561145760199274, 10.0, 0.0
154997, 0 ,1.0,1.0,1.0,158.63964215823316,78.05074084428291,199.84288509924517,144.14716517327952,125.27603214482653,5.1705792684053735,299.0,299.0,24.0,0.9515153080022453,0.3073563368401753,-0.012276027108983477,146.20050880108124,-0.30731755338310546,0.951594007761827,0.004976522320467363,122.88812713783086,-0.013211359506652644,9.625985521420737E-4,-0.9999122628431021,4.810798507158863,376.61131426873646,376.4941811394623,23.95229214355973,185.95581122607288,43.813931787371594,7154.0,3396242.6500916067, 0.0, 0.0,0.0,NaN, 190.01609558333945,190.01609558333945,0.0, 20778.405227492723, 1834.7856877126885, -272.4629636866291, 1834.7856877126885, 15694.084229951612, -9.155992073109575, -272.4629636866291, -9.155992073109575, 26.734889970863446, 11.0, 0.0
