// Sample: , Map: , Neighbors:(1.0):
//LACUNA_NUMBER, TRIANGLES, SCALE_X, SCALE_Y, SCALE_Z, POS_X, POS_Y, POS_Z , STD_X, STD_Y, STD_Z,PROJ_X, PROJ_Y, PROJ_Z, PCA1_X, PCA1_Y, PCA1_Z, PCA1_S, PCA2_X, PCA2_Y, PCA2_Z, PCA2_S, PCA3_X, PCA3_Y, PCA3_Z, PCA3_S,PROJ_PCA1, PROJ_PCA2, PROJ_PCA3,OBJ_RADIUS, OBJ_RADIUS_STD, VOLUME, VOLUME_BOX, Mask_Grad_X,Mask_Grad_Y,Mask_Grad_Z,Mask_Angle, Mask_Distance_Mean,Mask_Distance_COV, Mask_Distance_STD, SHAPET_XX, SHAPET_XY, SHAPET_XZ, SHAPET_YX, SHAPET_YY, SHAPET_YZ, SHAPET_ZX, SHAPET_ZY, SHAPET_ZZ, Neighbors, Neighbors_STD
91065, 0 ,1.0,1.0,1.0,121.73530389626839,79.23512182765226,174.2529170558713,11.418023229355226,10.745412157149383,29.376868015985306,46.0,46.0,198.0,0.010647262249686743,-0.03795263629364477,0.9992228145938966,29.396485377562943,0.8756125776142276,-0.48222226650931843,-0.0276459690802148,11.714738496130204,0.48289672781077625,0.875226418180449,0.028097458758170542,10.365667404260224,199.29810339634687,54.04689789872861,49.88097885849962,22.749074020098107,24.316972314615604,63163.0,537290.1826939032, 0.0, 0.0,0.0,NaN, 114.30870250065915,114.30870250065915,0.0, 130.37125446609554, -12.883476056607119, 7.329504935755267, -12.883476056607119, 115.46388242701376, -28.299559412896098, 7.329504935755267, -28.299559412896098, 863.0003744286204, 17.0, 0.0
91074, 0 ,1.0,1.0,1.0,52.19129669341774,120.45253635742178,121.27879798102765,13.298533913662245,84.35601385012748,12.257372155968133,55.0,199.0,51.0,0.0018507844891223497,0.999987140131172,0.0047216701553212965,84.35707596547277,0.9715646839616584,-6.802001044110434E-4,-0.23677331396570347,13.360969405828728,-0.2367670574114111,0.005025624349151634,-0.9715534486710673,12.181932531318322,199.27118134909875,59.580600379224514,54.7615188203398,82.78806186980462,24.27278436740353,106787.0,650166.8995717005, 0.0, -1.4210854715202004E-14,1.4210854715202004E-14,86.29459356643183, 123.48586182158475,123.48586182158475,NaN, 176.85100425282488, 12.875673886246739, -6.867018318301256, 12.875673886246739, 7115.937072682899, 32.9036875983668, -6.867018318301256, 32.9036875983668, 150.24317216990286, 28.0, 0.0
91443, 0 ,1.0,1.0,1.0,136.64086363636363,83.01954545454545,145.7905,85.6817466143776,8.454384541479461,77.20977546873415,199.0,38.0,198.0,0.9660464802688438,0.0031190400215889034,0.25834951044954935,86.29925093036768,0.25836529362804017,-0.016515983354584665,-0.9659061017212425,76.52973769019712,0.001254196425884348,0.9998587369639647,-0.016761059278890756,8.3562124628931,243.50561904326628,243.24216099019645,39.28635313149474,106.46001190025885,45.17138048581569,22000.0,2326963.4210917847, 0.0, 0.0,0.0,NaN, 117.66603154043739,117.66603154043739,0.0, 7341.361702890408, -2.4637986983470914, 397.1397609318258, -2.4637986983470914, 71.47661797520689, 98.26395840909328, 397.1397609318258, 98.26395840909328, 5961.349427932342, 13.0, 0.0
91679, 0 ,1.0,1.0,1.0,82.28779241203067,54.17613524670729,158.63436209946923,4.212571446191044,5.239387934542783,5.187195859575039,17.0,21.0,22.0,-0.19161875382594704,-0.7148430472305172,0.6725189001123909,5.717085883326798,-0.029156936357385796,-0.6807678425304833,-0.7319187233830289,4.716676960964391,-0.9810362512386802,0.15985794444625023,-0.10960525239684982,4.143890979751057,26.206875869364275,20.677309272454295,17.627664069437017,8.179418944722649,2.280581226398541,5087.0,9552.213940850788, 0.0, 0.0,0.0,NaN, 106.85247030009553,106.85247030009553,0.0, 17.745758189264105, 2.225700412585124, -1.8908405963481296, 2.225700412585124, 27.451185928632494, -4.929111154142794, -1.8908405963481296, -4.929111154142794, 26.907000885592428, 9.0, 0.0
91870, 0 ,1.0,1.0,1.0,41.58203026481715,114.81645649432535,45.30977301387137,7.802981770035069,6.39030389830349,7.160082200908039,33.0,27.0,30.0,-0.8293597661143398,-0.08565612556019338,0.5521099587082124,8.27220766482566,-0.5414669348431169,0.3668621828843159,-0.756456011438176,6.67389961708633,0.13775317354735295,0.9263234677602478,0.35064069395074743,6.326051674700978,38.55971262022826,32.51868437289918,28.618069103506073,11.918898089887337,3.3059270806856595,15860.0,35884.51520220805, -7.105427357601002E-15, 0.0,0.0,33.96697343020377, 105.06320409970316,105.06320409970316,0.0, 60.88652450349963, 1.120005681013865, -11.156905087707846, 1.120005681013865, 40.83598391267277, -2.598502569774299, -11.156905087707846, -2.598502569774299, 51.26677712376011, 10.0, 0.0
92497, 0 ,1.0,1.0,1.0,181.27433020380124,51.57110144263797,49.49660331272422,38.67500159283813,7.871782895714909,6.467967248232193,199.0,32.0,28.0,-0.9999987192962778,-4.913182592977757E-4,-0.001523158616814582,38.67504972792415,-2.895694288381416E-4,0.9915494911318209,-0.12972865059720853,7.894001147935747,0.0015740252062080014,-0.12972804339307215,-0.9915483635214447,6.440542594105719,199.03246808823636,33.284879676240585,28.28069232696653,20.72128972717075,34.2079444943741,13101.0,187353.13165418594, 0.0, 0.0,0.0,NaN, 73.89278011294681,73.89278011294681,0.0, 1495.755748206032, 0.7085307545346982, 2.2158772379260876, 0.7085307545346982, 61.9649659572698, -2.6789242031755385, 2.2158772379260876, -2.6789242031755385, 41.834600324204324, 12.0, 0.0
93131, 0 ,1.0,1.0,1.0,117.28802381032908,58.3793418338012,26.766056752460514,12.13271331616216,10.82373886551201,43.58881128987143,51.0,46.0,198.0,-0.002456589775845727,-0.011041202145569732,0.9999360264646207,43.591430558027334,-0.9773117321669101,0.2118059826632459,-6.22653221621614E-5,12.193567955551046,-0.21179174520171176,-0.9772493630405888,-0.01131101680556525,10.744515229782863,198.33457749344217,53.23210538973514,47.652740548790526,29.560789403173874,35.92353344210759,59134.0,503106.53789475345, 0.0, 0.0,0.0,NaN, 104.7179084599403,104.7179084599403,0.0, 147.2027324121786, -6.8319739931900685, -4.382140200356877, -6.8319739931900685, 117.1533230287952, -19.705164289092316, -4.382140200356877, -19.705164289092316, 1899.9844696640228, 24.0, 0.0
93457, 0 ,1.0,1.0,1.0,50.743759056096046,166.77981784309668,162.2785551645622,10.184947751400028,52.57000004004205,9.996982035953174,43.0,199.0,40.0,-0.002533571325057677,0.9999695339806037,0.007383232825475933,52.57154306804982,0.9455379894738506,0.004798802121002855,-0.3254763923235476,10.209961233759792,-0.3255019070268088,0.006156509467043644,-0.9455213408025719,9.96329592982392,199.29882461948165,48.4860617442745,45.71333768970314,35.156205183363035,41.60912101740923,48310.0,441737.8157687643, -7.105427357601002E-15, 0.0,2.8421709430404007E-14,89.55576723045534, 71.42420448387189,71.42420448387189,0.0, 103.73316069874849, -6.727916268273905, -1.5812205675405506, -6.727916268273905, 2763.6049042100217, 19.66425152733284, -1.5812205675405506, 19.66425152733284, 99.93964982717047, 14.0, 0.0
93496, 0 ,1.0,1.0,1.0,18.58967649857279,9.547098001902949,132.907231208373,4.846678558015631,20.09605664128857,4.841734503235934,20.0,199.0,19.0,-0.006487315732613822,0.9999392560565145,0.00891060782042188,20.09719912424614,-0.7112863530835194,-0.010877537121125002,0.7028181863777611,5.102959794854102,0.7028724198969056,-0.00177859026268957,0.7113137127631841,4.56580412051755,199.13298058295632,23.388937299654273,20.538800629128644,9.813979633956592,18.82737321876635,4204.0,95659.6446130363, 0.0, 0.0,0.0,NaN, 70.27206256191893,70.27206256191893,0.0, 23.490293044728478, -2.444637475432302, -2.6184648348136568, -2.444637475432302, 403.8514925298785, 3.3733035729643444, -2.6184648348136568, 3.3733035729643444, 23.442392999825316, 8.0, 0.0
93599, 0 ,1.0,1.0,1.0,86.49527598209846,57.21332670313277,87.53505718547986,4.247835914457644,3.2779026632732107,3.3065098959335257,17.0,14.0,14.0,-0.9324292311698753,0.2776404278887346,0.23128234187182367,4.354827204108381,0.3569572926712367,0.6081801386206408,0.7090122778881889,3.4632016878600798,-0.0561891454711313,-0.7436616917585157,0.6661907145420789,2.9603171467795173,18.90483354845123,16.269000737499027,13.004524697786835,6.06039218349918,1.7301474215043413,2011.0,3999.707390745142, 0.0, 0.0,0.0,NaN, 135.70992504649033,135.70992504649033,NaN, 18.044109956156213, -1.9395690682845532, -1.3823555229925164, -1.9395690682845532, 10.744645869893608, 2.047966418413286, -1.3823555229925164, 2.047966418413286, 10.933007691906335, 6.0, 0.0
